pair_ID	entailment_judgment	relatedness_score
8369	NEUTRAL	3.9017038
8370	NEUTRAL	3.918615
8371	CONTRADICTION	2.390253
8372	NEUTRAL	3.8057208
8373	NEUTRAL	3.919423
8378	NEUTRAL	3.9919972
8380	NEUTRAL	3.9161298
8382	NEUTRAL	3.8257308
8385	NEUTRAL	3.146162
8386	NEUTRAL	2.5627484
8387	NEUTRAL	2.7147942
8390	ENTAILMENT	3.918265
8391	NEUTRAL	3.9495296
8392	NEUTRAL	3.1410851
8393	NEUTRAL	3.111158
8394	NEUTRAL	3.2843673
8395	NEUTRAL	3.6148338
8397	NEUTRAL	3.986374
8399	NEUTRAL	3.912211
8401	NEUTRAL	4.0011735
8402	CONTRADICTION	3.7494621
8403	NEUTRAL	3.933371
8405	NEUTRAL	3.9002233
8408	NEUTRAL	3.9233158
8410	NEUTRAL	3.3411622
8411	NEUTRAL	3.6684082
8413	NEUTRAL	3.642074
8414	NEUTRAL	3.6477475
8415	NEUTRAL	3.9281456
8416	NEUTRAL	3.8651466
8418	NEUTRAL	3.7253065
8420	NEUTRAL	3.3364675
8422	NEUTRAL	2.6860878
8423	NEUTRAL	3.315912
8427	CONTRADICTION	3.7675471
8428	NEUTRAL	3.5467854
8429	NEUTRAL	2.7272134
8432	NEUTRAL	2.7445862
8433	NEUTRAL	3.3644526
8436	NEUTRAL	3.486763
8438	NEUTRAL	2.979079
8439	NEUTRAL	3.0440373
8440	CONTRADICTION	2.21789
8442	NEUTRAL	3.733887
8443	NEUTRAL	3.8753202
8445	NEUTRAL	3.5424485
8447	NEUTRAL	3.9008007
8448	NEUTRAL	2.969554
8450	NEUTRAL	3.7605495
8454	NEUTRAL	4.0484004
8463	NEUTRAL	3.789329
8464	NEUTRAL	2.9969637
8465	NEUTRAL	2.3931642
8466	NEUTRAL	2.6891897
8467	NEUTRAL	2.353725
8468	NEUTRAL	2.982036
8472	NEUTRAL	3.6636164
8473	NEUTRAL	3.0243907
8477	NEUTRAL	2.9742603
8478	NEUTRAL	4.056456
8480	NEUTRAL	3.347828
8485	NEUTRAL	3.1248202
8487	NEUTRAL	3.79139
8488	NEUTRAL	3.8933682
8491	NEUTRAL	3.5721455
8495	NEUTRAL	3.0060234
8496	ENTAILMENT	2.3128958
8497	CONTRADICTION	3.515228
8498	NEUTRAL	3.8048487
8499	NEUTRAL	3.5034404
8503	NEUTRAL	3.3523057
8508	NEUTRAL	3.5613537
8509	NEUTRAL	2.7655292
8510	NEUTRAL	3.1164222
8513	NEUTRAL	2.8317437
8515	NEUTRAL	3.929771
8518	NEUTRAL	2.5541124
8519	NEUTRAL	3.5652928
8522	NEUTRAL	3.2250323
8523	NEUTRAL	3.9846969
8526	NEUTRAL	3.8267932
8527	NEUTRAL	3.224349
8531	NEUTRAL	1.6592065
8533	NEUTRAL	3.6984754
8534	NEUTRAL	3.6974182
8535	NEUTRAL	3.9570746
8539	NEUTRAL	3.4469378
8540	NEUTRAL	3.512506
8542	NEUTRAL	4.0130887
8544	NEUTRAL	3.916481
8545	NEUTRAL	3.5882301
8546	NEUTRAL	2.283563
8547	NEUTRAL	2.1867537
8549	NEUTRAL	2.5399156
8550	NEUTRAL	3.984305
8552	NEUTRAL	3.8287091
8553	NEUTRAL	3.761116
8554	NEUTRAL	3.9141397
8556	NEUTRAL	3.8222303
8557	NEUTRAL	3.8478265
8559	NEUTRAL	4.023038
8560	NEUTRAL	3.8835657
8565	NEUTRAL	3.3016555
8568	NEUTRAL	3.1462986
8570	ENTAILMENT	3.7887993
8573	NEUTRAL	3.1265845
8575	NEUTRAL	3.0575085
8577	ENTAILMENT	3.5990934
8579	NEUTRAL	3.9718502
8580	NEUTRAL	3.171917
8583	ENTAILMENT	3.7873163
8585	ENTAILMENT	3.5356364
8587	CONTRADICTION	3.3252707
8591	NEUTRAL	2.4268973
8592	NEUTRAL	2.5967326
8595	NEUTRAL	3.9768403
8599	NEUTRAL	2.0397065
8602	NEUTRAL	3.5178595
8603	NEUTRAL	3.5883365
8604	NEUTRAL	4.006219
8605	NEUTRAL	3.889216
8612	ENTAILMENT	3.2953823
8615	NEUTRAL	4.0215917
8616	NEUTRAL	3.9636192
8617	NEUTRAL	3.4101644
8619	NEUTRAL	2.875799
8621	NEUTRAL	2.9319067
8623	NEUTRAL	3.4566967
8625	ENTAILMENT	3.2904422
8628	NEUTRAL	3.9532464
8634	NEUTRAL	3.8903527
8638	NEUTRAL	2.9175012
8640	NEUTRAL	3.79889
8641	NEUTRAL	4.0259256
8642	NEUTRAL	3.5397396
8643	NEUTRAL	3.9424818
8644	NEUTRAL	3.4872994
8648	NEUTRAL	4.001673
8650	NEUTRAL	3.472677
8652	NEUTRAL	3.8577697
8653	NEUTRAL	3.587048
8654	NEUTRAL	3.894265
8655	NEUTRAL	3.7186937
8659	NEUTRAL	3.9056997
8661	ENTAILMENT	3.4616175
8662	NEUTRAL	3.9689474
8666	NEUTRAL	3.7685313
8667	NEUTRAL	3.1165257
8670	NEUTRAL	4.011717
8671	NEUTRAL	3.9152136
8672	NEUTRAL	3.9772768
8673	NEUTRAL	3.2850842
8677	NEUTRAL	3.2642066
8681	NEUTRAL	4.146459
8682	NEUTRAL	1.5542809
8687	NEUTRAL	3.9577355
8688	NEUTRAL	3.953857
8693	NEUTRAL	3.298046
8694	NEUTRAL	2.7784858
8695	NEUTRAL	3.226177
8698	NEUTRAL	3.86477
8701	NEUTRAL	3.7600608
8703	NEUTRAL	3.8040588
8704	NEUTRAL	3.8174872
8706	NEUTRAL	4.120959
8707	NEUTRAL	3.9183574
8710	NEUTRAL	2.4131565
8711	NEUTRAL	2.6772392
8713	NEUTRAL	2.907287
8715	NEUTRAL	3.9385638
8717	NEUTRAL	4.0127096
8718	NEUTRAL	2.8645482
8720	NEUTRAL	2.0717802
8721	CONTRADICTION	2.8514996
8722	NEUTRAL	2.933067
8723	ENTAILMENT	3.6113393
8725	NEUTRAL	3.323788
8726	ENTAILMENT	3.7329931
8729	NEUTRAL	3.7371585
8730	CONTRADICTION	1.9481984
8731	NEUTRAL	1.7397436
8732	NEUTRAL	3.7044892
8733	NEUTRAL	3.9000168
8734	NEUTRAL	3.7628355
8735	NEUTRAL	4.037644
8736	NEUTRAL	3.8101964
8737	NEUTRAL	3.819043
8740	NEUTRAL	4.009304
8744	CONTRADICTION	3.7768126
8745	NEUTRAL	3.8447132
8747	NEUTRAL	3.9564075
8752	NEUTRAL	3.6312244
8754	NEUTRAL	1.7782668
8755	NEUTRAL	2.372582
8758	NEUTRAL	3.2444892
8761	NEUTRAL	4.008142
8762	NEUTRAL	3.929146
8763	NEUTRAL	3.03116
8764	NEUTRAL	2.8190336
8765	NEUTRAL	3.0464706
8769	NEUTRAL	3.952906
8770	NEUTRAL	3.2395082
8771	NEUTRAL	3.864614
8772	NEUTRAL	2.926249
8773	NEUTRAL	3.805451
8774	NEUTRAL	2.841678
8776	NEUTRAL	3.3284101
8778	NEUTRAL	3.8630023
8780	NEUTRAL	3.9011028
8782	NEUTRAL	3.5632234
8785	NEUTRAL	4.039629
8788	NEUTRAL	4.085749
8789	NEUTRAL	4.124525
8793	NEUTRAL	3.729167
8795	NEUTRAL	3.1440957
8797	NEUTRAL	3.6240802
8798	NEUTRAL	3.926297
8799	NEUTRAL	3.2956736
8802	NEUTRAL	2.653655
8803	NEUTRAL	3.8249772
8804	NEUTRAL	3.356697
8807	NEUTRAL	3.9762864
8808	NEUTRAL	2.2250466
8809	NEUTRAL	2.906259
8810	NEUTRAL	4.024771
8811	NEUTRAL	3.46446
8812	NEUTRAL	3.354374
8817	NEUTRAL	4.0062623
8818	NEUTRAL	3.8213701
8819	NEUTRAL	3.9119182
8820	NEUTRAL	4.0635047
8821	NEUTRAL	3.9412718
8824	NEUTRAL	3.8181949
8825	NEUTRAL	3.9897382
8826	NEUTRAL	3.859651
8827	NEUTRAL	3.5889254
8828	NEUTRAL	3.7853775
8829	NEUTRAL	3.9233177
8831	NEUTRAL	3.913878
8833	NEUTRAL	3.2712753
8835	NEUTRAL	3.5297105
8837	NEUTRAL	2.903704
8839	NEUTRAL	3.254741
8840	NEUTRAL	3.9987106
8843	NEUTRAL	3.7949243
8845	NEUTRAL	3.456674
8847	NEUTRAL	3.5080404
8849	NEUTRAL	3.9637494
8850	ENTAILMENT	3.949586
8851	NEUTRAL	3.9317002
8853	ENTAILMENT	3.926089
8857	NEUTRAL	4.0115485
8860	NEUTRAL	3.596994
8861	NEUTRAL	3.5995178
8863	NEUTRAL	3.5335803
8864	NEUTRAL	3.6269665
8865	NEUTRAL	3.6781898
8866	NEUTRAL	3.585022
8868	NEUTRAL	3.7108521
8870	NEUTRAL	3.8674078
8871	NEUTRAL	2.9733443
8872	NEUTRAL	2.7729006
8874	NEUTRAL	2.551114
8877	NEUTRAL	3.9755604
8880	NEUTRAL	2.4966843
8881	NEUTRAL	2.8835945
8882	NEUTRAL	3.2319698
8883	NEUTRAL	2.5235023
8884	NEUTRAL	2.4412458
8885	NEUTRAL	3.7003856
8886	NEUTRAL	3.6010146
8887	NEUTRAL	3.7841046
8889	NEUTRAL	2.224678
8890	NEUTRAL	2.0097454
8891	NEUTRAL	2.473205
8893	NEUTRAL	2.1073537
8895	NEUTRAL	3.803192
8896	NEUTRAL	3.721889
8897	CONTRADICTION	3.7912946
8898	NEUTRAL	2.9561126
8899	CONTRADICTION	1.9883195
8900	ENTAILMENT	2.42552
8904	ENTAILMENT	3.9150105
8905	ENTAILMENT	3.737504
8906	NEUTRAL	3.619616
8909	ENTAILMENT	3.3712797
8910	ENTAILMENT	3.3824832
8911	ENTAILMENT	3.6310022
8912	NEUTRAL	2.6584694
8919	NEUTRAL	3.3699691
8920	NEUTRAL	2.9347365
8921	ENTAILMENT	3.7793403
8922	ENTAILMENT	3.9692621
8923	NEUTRAL	3.1890461
8925	ENTAILMENT	3.1704984
8927	ENTAILMENT	3.8836184
8928	ENTAILMENT	3.7767158
8929	ENTAILMENT	3.779169
8930	NEUTRAL	3.7155893
8931	NEUTRAL	3.6634157
8933	NEUTRAL	3.72276
8935	NEUTRAL	3.1103098
8939	NEUTRAL	3.5163512
8940	NEUTRAL	3.6108117
8946	NEUTRAL	2.0723817
8947	NEUTRAL	2.3878112
8950	NEUTRAL	3.9413567
8951	NEUTRAL	3.852212
8953	NEUTRAL	3.8370986
8954	NEUTRAL	3.7595122
8960	NEUTRAL	3.9747844
8962	NEUTRAL	3.7011657
8968	NEUTRAL	3.758912
8969	CONTRADICTION	3.4880683
8970	NEUTRAL	3.7676997
8971	CONTRADICTION	3.5499678
8974	NEUTRAL	3.76201
8975	NEUTRAL	4.014936
8979	NEUTRAL	3.7833896
8981	NEUTRAL	4.003819
8984	NEUTRAL	3.7227411
8985	NEUTRAL	4.052112
8989	NEUTRAL	4.096206
8990	NEUTRAL	3.4505923
8991	NEUTRAL	3.8633375
8993	NEUTRAL	3.8992283
8995	NEUTRAL	3.826473
8997	NEUTRAL	4.088219
9002	NEUTRAL	2.4660904
9003	NEUTRAL	3.0274043
9004	NEUTRAL	3.7593057
9007	NEUTRAL	3.887459
9008	NEUTRAL	3.7501144
9009	NEUTRAL	3.1629457
9010	NEUTRAL	3.9546423
9012	NEUTRAL	3.561747
9013	NEUTRAL	3.6339695
9016	NEUTRAL	3.5940373
9018	NEUTRAL	2.8606477
9020	NEUTRAL	2.909326
9022	NEUTRAL	4.0743413
9023	NEUTRAL	3.396147
9025	NEUTRAL	3.9098337
9026	NEUTRAL	2.448472
9027	NEUTRAL	2.2728212
9032	NEUTRAL	4.0947986
9034	NEUTRAL	3.9863696
9042	NEUTRAL	3.9607925
9043	NEUTRAL	3.963664
9047	NEUTRAL	3.7674112
9048	NEUTRAL	3.7551916
9049	NEUTRAL	3.8403182
9052	CONTRADICTION	3.7831116
9055	NEUTRAL	2.9580393
9057	NEUTRAL	3.212964
9059	CONTRADICTION	3.8322754
9060	NEUTRAL	3.8748965
9061	NEUTRAL	3.8611388
9062	NEUTRAL	3.9895916
9063	NEUTRAL	3.9994266
9064	NEUTRAL	3.9487748
9065	CONTRADICTION	3.6589124
9072	NEUTRAL	2.638833
9076	NEUTRAL	3.4515922
9079	NEUTRAL	3.2663288
9081	NEUTRAL	3.872376
9082	NEUTRAL	3.6683717
9084	NEUTRAL	3.9372404
9087	CONTRADICTION	3.673438
9088	CONTRADICTION	3.5961473
9089	NEUTRAL	3.364143
9091	NEUTRAL	3.775819
9092	NEUTRAL	3.7667174
9100	NEUTRAL	2.402698
9104	NEUTRAL	3.8071313
9105	NEUTRAL	3.8563128
9107	NEUTRAL	2.6741264
9111	NEUTRAL	2.8132458
9112	NEUTRAL	3.7479115
9114	NEUTRAL	3.5752277
9115	CONTRADICTION	3.7515516
9116	NEUTRAL	3.223465
9118	NEUTRAL	3.2072916
9119	NEUTRAL	2.8073862
9120	NEUTRAL	3.4524686
9121	NEUTRAL	3.9824529
9122	NEUTRAL	3.9535918
9123	NEUTRAL	3.6657019
9124	NEUTRAL	3.7112012
9128	NEUTRAL	1.9219416
9130	NEUTRAL	3.9732442
9135	NEUTRAL	3.7092018
9138	NEUTRAL	3.896578
9143	NEUTRAL	3.5201654
9144	CONTRADICTION	3.360353
9145	NEUTRAL	3.5545363
9149	NEUTRAL	3.936293
9151	NEUTRAL	3.6298738
9152	NEUTRAL	1.576038
9154	NEUTRAL	1.3556894
9157	NEUTRAL	4.035235
9158	NEUTRAL	3.8997254
9162	NEUTRAL	3.480197
9163	NEUTRAL	3.5773475
9164	CONTRADICTION	3.719537
9165	NEUTRAL	3.0641985
9166	NEUTRAL	3.85165
9168	NEUTRAL	3.5774207
9170	NEUTRAL	3.8221061
9173	NEUTRAL	3.832027
9174	NEUTRAL	3.7698708
9175	ENTAILMENT	3.127212
9176	CONTRADICTION	3.7583077
9178	NEUTRAL	3.9771085
9179	NEUTRAL	2.7186413
9180	CONTRADICTION	2.625545
9182	NEUTRAL	2.453578
9190	ENTAILMENT	3.9767632
9191	NEUTRAL	3.3808496
9195	NEUTRAL	3.596564
9197	NEUTRAL	2.9366684
9199	NEUTRAL	2.4207168
9201	NEUTRAL	2.687283
9202	NEUTRAL	3.8595824
9203	NEUTRAL	4.0078945
9204	NEUTRAL	3.832296
9205	NEUTRAL	3.7683501
9207	NEUTRAL	3.9266748
9209	NEUTRAL	3.6366591
9210	NEUTRAL	4.04691
9214	NEUTRAL	4.0036407
9216	NEUTRAL	3.4606965
9217	NEUTRAL	2.2396274
9218	CONTRADICTION	3.89423
9219	NEUTRAL	3.599892
9220	NEUTRAL	3.9683502
9221	NEUTRAL	3.9045105
9225	NEUTRAL	1.8703731
9226	NEUTRAL	2.3215723
9227	NEUTRAL	1.8792859
9228	NEUTRAL	2.0443347
9229	NEUTRAL	3.8965955
9231	NEUTRAL	3.8727093
9232	CONTRADICTION	3.9039412
9234	NEUTRAL	3.6407087
9237	NEUTRAL	3.9940724
9243	NEUTRAL	2.8643613
9244	NEUTRAL	3.239804
9245	NEUTRAL	3.2119122
9246	NEUTRAL	3.0538104
9248	NEUTRAL	3.8174691
9251	NEUTRAL	1.5755807
9252	NEUTRAL	1.6411909
9253	NEUTRAL	2.4837167
9256	NEUTRAL	3.7266731
9257	CONTRADICTION	3.7066698
9258	NEUTRAL	3.8172936
9260	NEUTRAL	3.0205083
9261	NEUTRAL	2.4467273
9263	CONTRADICTION	2.8628721
9265	ENTAILMENT	3.7590635
9266	NEUTRAL	3.8804154
9267	ENTAILMENT	3.1445174
9268	NEUTRAL	3.9944506
9270	CONTRADICTION	3.1984372
9271	NEUTRAL	3.391467
9276	NEUTRAL	4.0278807
9277	NEUTRAL	3.9321997
9278	NEUTRAL	3.5606117
9279	NEUTRAL	3.9012923
9282	NEUTRAL	3.6297882
9283	NEUTRAL	3.9651048
9286	NEUTRAL	3.8821344
9289	NEUTRAL	3.4909143
9290	NEUTRAL	3.7242079
9291	NEUTRAL	3.509274
9294	NEUTRAL	3.6285787
9296	NEUTRAL	3.020752
9298	NEUTRAL	3.0906613
9301	NEUTRAL	3.9980996
9302	NEUTRAL	3.7777386
9304	NEUTRAL	3.9733605
9306	NEUTRAL	3.322288
9310	NEUTRAL	3.8334293
9311	CONTRADICTION	3.3107898
9312	NEUTRAL	3.3792338
9316	NEUTRAL	2.9365854
9317	CONTRADICTION	3.8297596
9318	NEUTRAL	2.8414013
9320	NEUTRAL	3.5011215
9321	NEUTRAL	3.814356
9322	NEUTRAL	3.7192435
9324	NEUTRAL	2.4378839
9325	NEUTRAL	2.5352426
9331	NEUTRAL	3.708743
9332	ENTAILMENT	3.8985925
9333	NEUTRAL	3.7755518
9334	ENTAILMENT	4.008265
9339	NEUTRAL	3.907094
9340	NEUTRAL	3.9078832
9341	NEUTRAL	3.7870078
9345	NEUTRAL	3.7241566
9346	NEUTRAL	3.8351195
9347	NEUTRAL	3.7078452
9348	NEUTRAL	3.9672747
9352	NEUTRAL	3.4534318
9353	NEUTRAL	3.1856995
9355	NEUTRAL	3.0465803
9357	NEUTRAL	3.9595156
9358	NEUTRAL	3.9622803
9360	NEUTRAL	3.9943376
9363	NEUTRAL	3.8580217
9364	NEUTRAL	3.9121885
9365	NEUTRAL	3.7908618
9366	NEUTRAL	3.7603507
9372	NEUTRAL	3.9515014
9376	ENTAILMENT	2.113365
9378	NEUTRAL	3.8821058
9379	NEUTRAL	2.3885183
9381	NEUTRAL	2.2776074
9382	NEUTRAL	2.467356
9383	NEUTRAL	2.5562952
9384	NEUTRAL	3.6517916
9390	NEUTRAL	1.0929273
9392	NEUTRAL	2.1532664
9396	NEUTRAL	3.8214655
9397	NEUTRAL	3.8138537
9398	NEUTRAL	3.145422
9399	NEUTRAL	3.5350463
9403	NEUTRAL	4.0919204
9404	NEUTRAL	3.8202658
9405	NEUTRAL	4.0541797
9406	NEUTRAL	2.307312
9409	NEUTRAL	3.9902334
9410	NEUTRAL	3.0167546
9411	NEUTRAL	4.0519667
9415	NEUTRAL	3.9518356
9416	NEUTRAL	3.9885798
9417	NEUTRAL	4.0800066
9418	NEUTRAL	4.0024986
9419	NEUTRAL	4.0925994
9420	NEUTRAL	3.3773623
9421	NEUTRAL	3.553003
9422	ENTAILMENT	3.6252885
9428	NEUTRAL	3.4730043
9429	NEUTRAL	3.9651875
9432	NEUTRAL	4.03984
9440	NEUTRAL	3.7387133
9441	NEUTRAL	3.350905
9443	NEUTRAL	2.2443447
9446	NEUTRAL	2.4420478
9450	ENTAILMENT	4.00728
9454	ENTAILMENT	3.7639213
9458	NEUTRAL	4.051993
9459	NEUTRAL	3.8361259
9460	NEUTRAL	3.6248617
9463	NEUTRAL	3.2416503
9464	NEUTRAL	2.3817697
9466	NEUTRAL	2.9382951
9468	NEUTRAL	4.104928
9470	NEUTRAL	3.9716134
9472	NEUTRAL	3.255958
9474	NEUTRAL	3.0951302
9476	NEUTRAL	3.7506278
9477	NEUTRAL	3.8349938
9478	ENTAILMENT	2.8040595
9479	NEUTRAL	3.9008522
9480	ENTAILMENT	2.3828526
9481	NEUTRAL	3.7023146
9483	ENTAILMENT	3.2344074
9484	NEUTRAL	3.5971227
9485	NEUTRAL	3.9160132
9486	CONTRADICTION	2.2481902
9487	NEUTRAL	4.028016
9491	NEUTRAL	3.8289297
9494	ENTAILMENT	3.9794297
9498	ENTAILMENT	2.964764
9501	ENTAILMENT	2.8444395
9503	NEUTRAL	3.5156708
9505	NEUTRAL	3.2420537
9507	NEUTRAL	3.4009488
9508	NEUTRAL	3.5845459
9509	NEUTRAL	3.6970973
9511	NEUTRAL	3.5788944
9513	NEUTRAL	3.947898
9514	NEUTRAL	3.9361835
9518	NEUTRAL	3.22127
9519	NEUTRAL	3.2080092
9520	NEUTRAL	3.2553654
9521	NEUTRAL	3.3604598
9522	NEUTRAL	3.5587163
9523	NEUTRAL	3.4670796
9527	NEUTRAL	2.4308078
9528	NEUTRAL	3.158886
9533	CONTRADICTION	3.302851
9534	NEUTRAL	3.7538772
9536	NEUTRAL	3.5798466
9539	NEUTRAL	3.8001041
9543	NEUTRAL	3.5939562
9546	CONTRADICTION	3.6137996
9547	NEUTRAL	3.568184
9548	ENTAILMENT	3.4377346
9550	NEUTRAL	3.7109156
9552	ENTAILMENT	3.3507829
9553	ENTAILMENT	2.6747885
9559	NEUTRAL	4.020649
9560	NEUTRAL	4.041653
9564	CONTRADICTION	3.8931074
9566	NEUTRAL	3.6407888
9568	NEUTRAL	3.8063033
9573	NEUTRAL	1.8702631
9575	NEUTRAL	3.7213092
9582	NEUTRAL	3.4723551
9585	CONTRADICTION	3.9062204
9586	NEUTRAL	3.916412
9587	NEUTRAL	3.9536343
9588	NEUTRAL	3.9136562
9589	NEUTRAL	2.7270536
9590	NEUTRAL	3.2423253
9595	ENTAILMENT	3.8430207
9596	NEUTRAL	3.8604255
9597	NEUTRAL	3.9683561
9598	NEUTRAL	3.9659843
9601	ENTAILMENT	2.8681083
9603	NEUTRAL	3.1259506
9606	NEUTRAL	4.0075436
9608	NEUTRAL	3.3927836
9611	CONTRADICTION	2.8614075
9612	NEUTRAL	2.4890604
9613	ENTAILMENT	3.8337867
9614	ENTAILMENT	3.9045086
9618	NEUTRAL	3.9546175
9619	NEUTRAL	3.9471297
9620	NEUTRAL	3.9581835
9621	ENTAILMENT	3.7206392
9622	NEUTRAL	3.8405206
9625	NEUTRAL	3.7614522
9626	NEUTRAL	3.8176541
9628	NEUTRAL	3.9499853
9629	NEUTRAL	3.9934578
9630	NEUTRAL	3.9741278
9633	NEUTRAL	3.9604402
9634	NEUTRAL	3.937039
9637	NEUTRAL	3.8923583
9640	NEUTRAL	3.9334517
9642	NEUTRAL	3.7379527
9647	NEUTRAL	3.4667172
9648	NEUTRAL	3.8081422
9649	NEUTRAL	3.0896358
9652	NEUTRAL	3.9288714
9654	ENTAILMENT	4.0243073
9655	NEUTRAL	3.9167209
9658	ENTAILMENT	3.3292599
9660	ENTAILMENT	3.4985285
9661	NEUTRAL	3.8415833
9663	NEUTRAL	3.851035
9664	NEUTRAL	3.345066
9670	NEUTRAL	4.0189643
9671	NEUTRAL	3.4526997
9672	NEUTRAL	3.881563
9673	NEUTRAL	2.4282107
9674	NEUTRAL	2.6201386
9679	NEUTRAL	3.9801834
9681	NEUTRAL	4.030816
9682	NEUTRAL	3.6025238
9683	NEUTRAL	3.6729438
9685	NEUTRAL	2.9978244
9686	NEUTRAL	3.6128564
9688	NEUTRAL	3.8567204
9690	NEUTRAL	3.5088348
9693	NEUTRAL	2.7282124
9696	NEUTRAL	3.703297
9705	NEUTRAL	3.858333
9707	NEUTRAL	3.8716252
9711	NEUTRAL	3.8782206
9712	NEUTRAL	3.8694248
9714	NEUTRAL	4.128658
9716	NEUTRAL	2.327098
9724	NEUTRAL	3.8921905
9725	NEUTRAL	4.0090246
9727	NEUTRAL	3.5539389
9728	CONTRADICTION	3.5668757
9729	NEUTRAL	4.026695
9732	NEUTRAL	3.595018
9734	NEUTRAL	3.9741242
9735	NEUTRAL	3.9967074
9737	NEUTRAL	3.939002
9739	NEUTRAL	3.7520466
9740	NEUTRAL	3.9273815
9741	NEUTRAL	3.4619799
9742	NEUTRAL	3.676092
9743	NEUTRAL	3.9117146
9750	NEUTRAL	3.9229903
9751	NEUTRAL	3.9135728
9754	NEUTRAL	3.6225195
9755	NEUTRAL	3.9158783
9756	NEUTRAL	3.8287628
9761	NEUTRAL	3.3724782
9762	CONTRADICTION	0.79875076
9767	NEUTRAL	3.661169
9768	NEUTRAL	1.2452263
9772	NEUTRAL	2.3005226
9775	NEUTRAL	3.1698604
9777	ENTAILMENT	2.3911774
9779	ENTAILMENT	3.3920877
9781	NEUTRAL	3.87895
9782	NEUTRAL	2.4266393
9783	CONTRADICTION	1.4410907
9785	NEUTRAL	1.4679652
9787	ENTAILMENT	2.773479
9790	NEUTRAL	1.2829918
9791	NEUTRAL	2.606123
9792	NEUTRAL	1.7900382
9793	NEUTRAL	1.4896477
9794	NEUTRAL	1.6358696
9796	NEUTRAL	1.6854806
9797	NEUTRAL	2.3273354
9798	NEUTRAL	3.9949384
9802	ENTAILMENT	3.4165058
9804	NEUTRAL	3.3728757
9807	ENTAILMENT	2.9134607
9808	NEUTRAL	0.8655775
9809	CONTRADICTION	2.8238568
9810	NEUTRAL	1.2210633
9812	ENTAILMENT	0.97062147
9813	NEUTRAL	2.0816524
9818	NEUTRAL	3.1093538
9819	NEUTRAL	3.7029724
9823	CONTRADICTION	1.054451
9824	ENTAILMENT	0.9084498
9826	NEUTRAL	1.9684305
9828	NEUTRAL	1.595193
9830	CONTRADICTION	3.8476567
9831	CONTRADICTION	1.1965368
9832	NEUTRAL	1.527752
9833	NEUTRAL	1.7960223
9834	NEUTRAL	3.717462
9835	NEUTRAL	1.256537
9837	NEUTRAL	2.7465653
9842	NEUTRAL	1.808422
9845	NEUTRAL	1.0989289
9848	NEUTRAL	1.0594021
9849	NEUTRAL	2.7653913
9850	ENTAILMENT	0.94934
9852	NEUTRAL	2.1034427
9854	CONTRADICTION	2.1570382
9855	NEUTRAL	1.8316234
9857	CONTRADICTION	1.2036834
9858	NEUTRAL	3.9723537
9861	NEUTRAL	3.3407104
9862	ENTAILMENT	1.174924
9865	CONTRADICTION	2.7002244
9866	NEUTRAL	3.598446
9867	NEUTRAL	2.4390473
9871	NEUTRAL	2.6730123
9872	CONTRADICTION	1.6967839
9873	CONTRADICTION	1.0612265
9881	NEUTRAL	1.0719332
9883	ENTAILMENT	2.004246
9887	ENTAILMENT	1.012908
9888	NEUTRAL	1.0845436
9890	NEUTRAL	4.021384
9891	CONTRADICTION	1.7242506
9892	ENTAILMENT	2.6826625
9894	NEUTRAL	1.9692103
9896	NEUTRAL	3.942053
9898	NEUTRAL	1.1786382
9899	CONTRADICTION	1.7198055
9901	NEUTRAL	3.5036116
9902	NEUTRAL	1.3191168
9906	NEUTRAL	3.0577016
9908	CONTRADICTION	2.12832
9909	NEUTRAL	3.0530603
9910	NEUTRAL	1.344919
9913	ENTAILMENT	1.1417897
9917	NEUTRAL	2.8881402
9918	NEUTRAL	1.2833272
9920	NEUTRAL	1.6252428
9923	NEUTRAL	2.3971107
9924	NEUTRAL	3.067978
9925	NEUTRAL	1.3289772
9928	NEUTRAL	0.8224655
9929	NEUTRAL	2.66649
9930	ENTAILMENT	3.7115889
9932	ENTAILMENT	3.0156791
9933	CONTRADICTION	1.2466087
9937	NEUTRAL	1.4348456
9941	CONTRADICTION	1.5930227
9944	NEUTRAL	2.3559995
9945	NEUTRAL	1.3581101
9946	NEUTRAL	1.6124972
9950	ENTAILMENT	1.633926
9952	NEUTRAL	0.919146
9953	NEUTRAL	3.4156804
9954	NEUTRAL	0.9722872
9956	NEUTRAL	1.3482352
9957	NEUTRAL	1.2305269
9958	NEUTRAL	1.0729736
9959	ENTAILMENT	0.97477525
9961	ENTAILMENT	3.8836706
9962	NEUTRAL	3.492311
9964	NEUTRAL	1.0429688
9965	CONTRADICTION	2.6338956
9966	ENTAILMENT	0.9683157
9969	NEUTRAL	1.634144
9970	NEUTRAL	0.9605843
9971	NEUTRAL	3.2345424
9972	CONTRADICTION	1.904224
9977	NEUTRAL	2.6096025
9978	ENTAILMENT	3.4350276
9979	NEUTRAL	3.9798882
9986	NEUTRAL	2.7993493
9987	NEUTRAL	2.3285
9989	CONTRADICTION	3.2629695
9990	NEUTRAL	3.5272942
9991	CONTRADICTION	2.5426893
9992	ENTAILMENT	1.1361192
9994	NEUTRAL	0.98684347
9995	NEUTRAL	3.1742277
9996	NEUTRAL	0.9426581
